OrderID,CustomerID,City,OrderDate,Category,Quantity,UnitPrice
ORD-82730,CUST-872,Pune,2023-09-16,Electronics,-2.0,165.56
ORD-31150,CUST-596,Mumbai,2023-08-18,Electronics,3.0,332.04
ORD-48014,CUST-394,Chennai,2023-01-18,Electronics,-2.0,215.99
ORD-93622,CUST-999,Pune,2023-12-20,Books,4.0,493.11
ORD-11944,CUST-701,Chennai,Data Not Found,Home & Kitchen,2.0,335.99
ORD-72153,CUST-865,Delhi,2023-09-16,Clothing,1.0,156.42
ORD-35820,CUST-809,Chennai,04/18/2023,Home & Kitchen,6.0,216.97
ORD-18646,CUST-650,Mumbai,2023-08-31,Books,2.0,152.47
ORD-69012,CUST-797,Delhi,2023-01-31,Sports,4.0,44.18
ORD-11655,CUST-190,Chennai,2023-09-20,Electronics,0.0,135.42
ORD-61683,CUST-438,Delhi,2023-04-11,Clothing,3.0,44.84
ORD-93289,CUST-261,Chennai,2023-08-20,Electronics,0.0,180.04
ORD-18128,CUST-171,Delhi,2023-04-27,Books,0.0,436.68
ORD-5607,CUST-974,Pune,2023-09-07,Sports,4.0,165.62
ORD-36987,CUST-921,Bangalore,2023-08-22,Sports,10.0,178.87
ORD-92316,CUST-997,Mumbai,2023-06-12,Books,10.0,400.48
ORD-71187,CUST-143,Pune,2023-01-11,Clothing,8.0,410.31
ORD-63883,CUST-258,Delhi,2023-06-03,Sports,3.0,125.71
ORD-32766,CUST-919,Chennai,2023-11-23,Sports,6.0,176.46
ORD-66314,CUST-784,Chennai,2023-08-09,Electronics,6.0,155.63
ORD-10097,CUST-856,Bangalore,2023-04-17,Books,9.0,217.35
ORD-74679,CUST-166,Chennai,09/05/2023,Electronics,8.0,58.59
ORD-39357,CUST-333,Delhi,2023-09-05,Clothing,6.0,423.07
ORD-90367,CUST-933,Mumbai,2023-01-12,Books,6.0,164.55
ORD-40149,CUST-285,Pune,2023-08-01,Books,6.0,484.04
ORD-80210,CUST-481,Bangalore,2023-01-15,Electronics,3.0,332.24
ORD-27545,CUST-106,Pune,2023-01-17,Clothing,6.0,12.4
ORD-55579,CUST-581,Chennai,2023-03-26,Home & Kitchen,3.0,155.34
ORD-30102,CUST-228,Pune,2023-02-02,Clothing,2.0,70.62
ORD-31301,CUST-272,Delhi,2023-10-07,Home & Kitchen,6.0,179.77
ORD-89488,CUST-380,Bangalore,2023-10-22,Electronics,7.0,86.38
ORD-30509,CUST-710,Mumbai,2023-03-09,Sports,0.0,285.43
ORD-12337,CUST-784,Bangalore,2023-04-12,Sports,4.0,410.21
ORD-72395,CUST-199,Delhi,2023-12-22,Sports,1.0,
ORD-98328,CUST-903,Pune,2023-10-13,Electronics,7.0,273.96
ORD-19626,CUST-712,Delhi,04/18/2023,Home & Kitchen,7.0,125.56
ORD-41997,CUST-422,Bangalore,2023-08-08,Sports,3.0,439.57
ORD-32141,CUST-483,Chennai,2023-08-17,Clothing,0.0,42.23
ORD-44276,CUST-284,Mumbai,2023-06-18,Sports,9.0,
ORD-32643,CUST-844,Mumbai,2023-11-18,Sports,6.0,167.09
ORD-81694,CUST-542,Bangalore,2023-09-18,Clothing,0.0,162.54
ORD-1970,CUST-281,Delhi,2023-02-03,Electronics,0.0,449.5
ORD-54354,CUST-427,Delhi,2023-03-18,Home & Kitchen,1.0,343.62
ORD-83056,CUST-507,Mumbai,2023-04-24,Clothing,0.0,
ORD-59702,CUST-702,Pune,2023-12-29,Home & Kitchen,0.0,456.98
ORD-37981,CUST-650,Chennai,2023-07-22,Electronics,9.0,211.3
ORD-73899,CUST-413,Mumbai,2023-08-23,Books,5.0,207.14
ORD-82725,CUST-766,Mumbai,2023-12-17,Books,0.0,
ORD-56577,CUST-955,Mumbai,2023-08-11,Clothing,-2.0,426.03
ORD-89083,CUST-107,Bangalore,2023-04-19,Electronics,10.0,321.83
ORD-23825,CUST-785,Chennai,2023-05-02,Electronics,1.0,282.38
ORD-86982,CUST-465,Delhi,2023-01-26,Home & Kitchen,-1.0,168.75
ORD-42093,CUST-662,Delhi,2023-07-25,Sports,0.0,169.14
ORD-46229,CUST-101,Chennai,02/03/2023,Clothing,3.0,82.37
ORD-96604,CUST-937,Mumbai,2023-07-09,Home & Kitchen,1.0,425.06
ORD-14190,CUST-127,Mumbai,2023-03-04,Electronics,9.0,189.1
ORD-86341,CUST-893,Bangalore,2023-01-04,Books,8.0,347.22
ORD-33167,CUST-944,Pune,2023-12-30,Sports,9.0,169.4
ORD-17595,CUST-101,Delhi,2023-08-21,Electronics,3.0,182.75
ORD-71173,CUST-183,Bangalore,2023-09-17,Sports,0.0,368.82
ORD-77244,CUST-973,Mumbai,2023-03-28,Home & Kitchen,10.0,174.73
ORD-15956,CUST-682,Bangalore,2023-09-08,Books,4.0,387.54
ORD-29578,CUST-192,Delhi,2023-08-31,Books,-1.0,341.92
ORD-81385,CUST-666,Delhi,2023-01-30,Sports,5.0,
ORD-45185,CUST-719,Bangalore,2023-03-01,Books,5.0,218.41
ORD-58368,CUST-752,Bangalore,2023-02-02,Books,8.0,282.1
ORD-82672,CUST-675,Mumbai,2023-11-16,Home & Kitchen,-2.0,197.43
ORD-41140,CUST-743,Bangalore,2023-04-15,Electronics,7.0,93.71
ORD-75769,CUST-567,Chennai,06/03/2023,Home & Kitchen,0.0,101.16
ORD-23768,CUST-443,Pune,2023-09-25,Books,3.0,202.39
ORD-33931,CUST-599,Pune,2023-09-14,Sports,-1.0,
ORD-74923,CUST-525,Pune,04/17/2023,Sports,2.0,210.88
ORD-58765,CUST-684,Pune,2023-09-05,Home & Kitchen,3.0,403.27
ORD-34191,CUST-397,Delhi,2023-12-16,Clothing,-2.0,137.53
ORD-28555,CUST-192,Chennai,2023-02-14,Clothing,2.0,61.96
ORD-15051,CUST-377,Bangalore,2023-04-06,Books,2.0,139.95
ORD-92363,CUST-526,Pune,2023-12-08,Sports,8.0,237.48
ORD-72808,CUST-890,Pune,2023-03-08,Sports,6.0,310.86
ORD-79822,CUST-627,Chennai,2023-07-20,Clothing,9.0,12.23
ORD-44233,CUST-451,Delhi,2023-04-20,Sports,9.0,368.46
ORD-67615,CUST-603,Mumbai,2023-03-19,Home & Kitchen,6.0,
ORD-53288,CUST-945,Delhi,2023-12-18,Books,4.0,364.8
ORD-20117,CUST-190,Pune,Data Not Found,Sports,8.0,217.56
ORD-28641,CUST-339,Bangalore,2023-11-09,Electronics,1.0,331.99
ORD-45408,CUST-442,Chennai,2023-07-20,Electronics,9.0,56.35
ORD-61211,CUST-466,Chennai,2023-02-22,Home & Kitchen,6.0,274.7
ORD-24931,CUST-605,Pune,2023-07-01,Sports,7.0,17.08
ORD-17023,CUST-437,Pune,2023-06-05,Home & Kitchen,10.0,408.03
ORD-40185,CUST-412,Bangalore,2023-12-30,Home & Kitchen,9.0,442.42
ORD-33282,CUST-128,Mumbai,2023-09-24,Electronics,1.0,230.84
ORD-3474,CUST-558,Delhi,2023-12-15,Clothing,0.0,145.31
ORD-73187,CUST-344,Bangalore,2023-03-23,Home & Kitchen,-2.0,230.5
ORD-22295,CUST-570,Bangalore,Data Not Found,Sports,-1.0,312.76
ORD-3911,CUST-927,Delhi,2023-04-04,Electronics,-1.0,472.82
ORD-39707,CUST-185,Pune,2023-02-09,Books,1.0,470.74
ORD-53315,CUST-468,Bangalore,Data Not Found,Books,6.0,86.46
ORD-14897,CUST-278,Delhi,Data Not Found,Sports,3.0,231.61
ORD-1328,CUST-115,Pune,2023-11-14,Sports,0.0,136.33
ORD-46435,CUST-204,Delhi,2023-09-29,Sports,3.0,371.62
ORD-55656,CUST-389,Mumbai,2023-09-16,Electronics,9.0,137.02
ORD-44020,CUST-339,Delhi,2023-06-06,Books,8.0,373.64
ORD-56092,CUST-701,Mumbai,2023-11-16,Sports,9.0,376.95
ORD-75032,CUST-688,Pune,2023-10-08,Electronics,9.0,455.26
ORD-66418,CUST-814,Pune,2023-03-09,Home & Kitchen,3.0,166.03
ORD-63916,CUST-935,Mumbai,2023-06-12,Books,2.0,315.64
ORD-15686,CUST-985,Mumbai,2023-03-12,Electronics,1.0,51.74
ORD-18723,CUST-747,Bangalore,2023-02-10,Home & Kitchen,4.0,160.3
ORD-28075,CUST-657,Bangalore,2023-07-18,Electronics,2.0,28.83
ORD-12272,CUST-436,Chennai,10/21/2023,Home & Kitchen,-2.0,305.81
ORD-61467,CUST-494,Delhi,2023-06-23,Electronics,1.0,273.06
ORD-88404,CUST-864,Chennai,2023-10-26,Electronics,4.0,360.34
ORD-9169,CUST-455,Bangalore,2023-04-29,Books,0.0,412.24
ORD-37743,CUST-955,Mumbai,2023-11-28,Electronics,6.0,289.87
ORD-55627,CUST-882,Chennai,09/10/2023,Clothing,4.0,444.06
ORD-56962,CUST-507,Chennai,2023-08-24,Electronics,9.0,217.15
ORD-61691,CUST-351,Chennai,2023-09-14,Books,-1.0,38.81
ORD-1626,CUST-300,Mumbai,2023-10-12,Electronics,-2.0,226.73
ORD-12456,CUST-273,Chennai,2023-12-07,Sports,10.0,472.95
ORD-79449,CUST-971,Mumbai,2023-09-05,Electronics,0.0,492.56
ORD-50755,CUST-795,Mumbai,2023-10-23,Electronics,6.0,209.75
ORD-14243,CUST-752,Delhi,2023-08-16,Home & Kitchen,6.0,39.22
ORD-27690,CUST-514,Pune,2023-10-17,Clothing,10.0,417.08
ORD-29908,CUST-952,Pune,2023-08-15,Clothing,10.0,449.45
ORD-93852,CUST-335,Mumbai,2023-04-15,Books,1.0,384.16
ORD-73030,CUST-526,Mumbai,2023-11-21,Books,7.0,365.3
ORD-38567,CUST-846,Delhi,2023-02-14,Home & Kitchen,6.0,353.51
ORD-58507,CUST-949,Chennai,2023-03-21,Electronics,8.0,45.02
ORD-39960,CUST-274,Bangalore,2023-02-22,Home & Kitchen,6.0,174.28
ORD-35864,CUST-722,Bangalore,2023-04-12,Clothing,10.0,239.76
ORD-88028,CUST-418,Mumbai,2023-05-19,Sports,0.0,
ORD-18032,CUST-622,Delhi,2023-10-15,Sports,1.0,276.75
ORD-30232,CUST-681,Pune,2023-03-11,Sports,10.0,44.32
ORD-68383,CUST-351,Delhi,Data Not Found,Sports,2.0,160.78
ORD-80836,CUST-682,Bangalore,11/04/2023,Sports,7.0,456.68
ORD-34567,CUST-150,Chennai,2023-07-10,Clothing,,474.61
ORD-41189,CUST-884,Chennai,06/23/2023,Books,0.0,305.97
ORD-15615,CUST-191,Chennai,2023-06-16,Electronics,5.0,123.66
ORD-20836,CUST-302,Pune,Data Not Found,Home & Kitchen,6.0,307.92
ORD-84749,CUST-561,Delhi,2023-09-23,Clothing,,307.42
ORD-89788,CUST-219,Pune,2023-08-16,Sports,-1.0,369.23
ORD-46566,CUST-130,Delhi,2023-11-11,Electronics,2.0,488.04
ORD-14501,CUST-547,Mumbai,2023-10-29,Electronics,5.0,13.96
ORD-36828,CUST-865,Delhi,2023-04-05,Home & Kitchen,8.0,386.37
ORD-75208,CUST-610,Mumbai,2023-03-17,Electronics,1.0,89.92
ORD-93042,CUST-373,Delhi,2023-06-01,Home & Kitchen,0.0,491.95
ORD-77401,CUST-398,Pune,2023-03-15,Home & Kitchen,5.0,341.11
ORD-7561,CUST-941,Delhi,2023-10-11,Electronics,6.0,59.05
ORD-42808,CUST-972,Chennai,2023-11-05,Sports,,444.02
ORD-55784,CUST-583,Chennai,2023-01-17,Sports,1.0,284.1
ORD-63385,CUST-981,Bangalore,2023-06-25,Home & Kitchen,2.0,13.9
ORD-5293,CUST-213,Bangalore,2023-04-10,Home & Kitchen,10.0,332.1
ORD-94953,CUST-843,Chennai,2023-08-17,Home & Kitchen,0.0,55.58
ORD-60008,CUST-179,Mumbai,2023-05-07,Clothing,6.0,115.36
ORD-70855,CUST-435,Delhi,2023-10-08,Clothing,1.0,206.44
ORD-37866,CUST-248,Delhi,2023-03-18,Home & Kitchen,5.0,203.19
ORD-82986,CUST-350,Pune,2023-12-02,Clothing,-2.0,470.94
ORD-21898,CUST-106,Chennai,2023-06-12,Sports,6.0,134.57
ORD-14068,CUST-514,Bangalore,Data Not Found,Home & Kitchen,10.0,172.75
ORD-87733,CUST-990,Delhi,2023-07-30,Sports,7.0,460.51
ORD-76901,CUST-275,Delhi,2023-04-10,Electronics,5.0,205.6
ORD-8011,CUST-258,Pune,2023-06-09,Clothing,1.0,398.72
ORD-79903,CUST-512,Bangalore,2023-06-03,Books,4.0,252.2
ORD-72893,CUST-601,Bangalore,01/10/2023,Clothing,-1.0,386.09
ORD-80191,CUST-517,Bangalore,2023-06-16,Clothing,10.0,87.99
ORD-14694,CUST-411,Chennai,11/29/2023,Books,5.0,365.08
ORD-15727,CUST-216,Bangalore,Data Not Found,Home & Kitchen,3.0,93.67
ORD-41734,CUST-275,Delhi,2023-05-10,Home & Kitchen,-2.0,328.55
ORD-23740,CUST-271,Bangalore,2023-10-26,Clothing,-2.0,147.69
ORD-56703,CUST-244,Bangalore,2023-11-23,Electronics,4.0,92.05
ORD-90655,CUST-117,Bangalore,2023-06-17,Clothing,7.0,222.57
ORD-76377,CUST-503,Mumbai,2023-12-22,Home & Kitchen,10.0,30.52
ORD-90269,CUST-954,Pune,2023-04-26,Electronics,,356.75
ORD-7328,CUST-752,Bangalore,2023-04-27,Electronics,-2.0,349.67
ORD-65092,CUST-873,Delhi,2023-08-10,Electronics,0.0,159.65
ORD-68964,CUST-263,Bangalore,09/05/2023,Electronics,-1.0,152.74
ORD-28347,CUST-801,Delhi,2023-11-01,Books,2.0,294.73
ORD-1090,CUST-571,Delhi,2023-03-05,Clothing,-1.0,332.82
ORD-75666,CUST-136,Pune,2023-12-30,Home & Kitchen,1.0,18.92
ORD-23957,CUST-696,Delhi,2023-10-09,Home & Kitchen,0.0,422.87
ORD-96003,CUST-537,Bangalore,2023-01-10,Electronics,4.0,65.2
ORD-14792,CUST-889,Delhi,2023-06-25,Books,7.0,262.21
ORD-35444,CUST-815,Mumbai,Data Not Found,Books,7.0,312.06
ORD-12155,CUST-635,Bangalore,2023-03-12,Electronics,0.0,122.79
ORD-25422,CUST-443,Bangalore,2023-09-16,Books,3.0,78.53
ORD-10025,CUST-807,Chennai,2023-06-14,Electronics,-2.0,
ORD-9810,CUST-999,Delhi,2023-12-03,Sports,1.0,408.25
ORD-87589,CUST-550,Pune,2023-08-23,Electronics,9.0,472.06
ORD-88737,CUST-664,Delhi,2023-08-18,Sports,3.0,389.2
ORD-19887,CUST-119,Mumbai,2023-02-04,Books,6.0,52.59
ORD-29092,CUST-801,Pune,2023-10-03,Books,-1.0,196.92
ORD-36867,CUST-679,Delhi,2023-10-16,Books,-1.0,374.05
ORD-28117,CUST-137,Pune,2023-08-02,Clothing,10.0,353.04
ORD-54191,CUST-737,Delhi,Data Not Found,Sports,6.0,145.52
ORD-26124,CUST-172,Pune,2023-09-25,Electronics,4.0,54.47
ORD-17051,CUST-955,Pune,2023-11-25,Clothing,5.0,462.09
ORD-81203,CUST-513,Mumbai,Data Not Found,Home & Kitchen,9.0,223.46
ORD-47814,CUST-885,Chennai,2023-03-15,Clothing,-2.0,348.53
ORD-40653,CUST-118,Bangalore,2023-05-11,Home & Kitchen,8.0,73.7
ORD-26833,CUST-238,Bangalore,2023-09-23,Electronics,-2.0,175.78
ORD-60614,CUST-576,Chennai,2023-04-25,Books,10.0,153.6
ORD-75554,CUST-804,Bangalore,Data Not Found,Sports,9.0,391.04
ORD-87357,CUST-248,Delhi,2023-12-29,Electronics,4.0,16.15
ORD-35463,CUST-775,Delhi,2023-08-13,Books,1.0,245.86
ORD-39928,CUST-392,Mumbai,2023-08-24,Clothing,2.0,294.88
ORD-23361,CUST-516,Delhi,2023-05-15,Electronics,-1.0,327.0
ORD-36737,CUST-408,Mumbai,2023-06-25,Books,-1.0,309.42
ORD-70635,CUST-272,Pune,2023-09-05,Books,10.0,417.71
ORD-97298,CUST-158,Bangalore,2023-10-02,Home & Kitchen,10.0,485.95
ORD-4567,CUST-188,Mumbai,2023-05-10,Clothing,8.0,95.25
ORD-32157,CUST-580,Delhi,2023-07-03,Sports,1.0,476.94
ORD-99244,CUST-818,Delhi,2023-10-16,Books,3.0,323.78
ORD-3008,CUST-981,Pune,2023-12-27,Sports,7.0,196.38
ORD-85286,CUST-595,Mumbai,2023-10-24,Home & Kitchen,8.0,144.84
ORD-68732,CUST-420,Chennai,2023-09-23,Sports,3.0,255.11
ORD-96912,CUST-344,Mumbai,2023-12-03,Home & Kitchen,5.0,223.89
ORD-54889,CUST-955,Pune,2023-12-08,Sports,-2.0,361.7
ORD-28178,CUST-542,Chennai,2023-06-03,Sports,-1.0,153.45
ORD-48665,CUST-353,Chennai,2023-04-07,Electronics,4.0,104.48
ORD-8020,CUST-292,Mumbai,2023-12-05,Home & Kitchen,-1.0,167.95
ORD-32566,CUST-194,Bangalore,2023-05-24,Sports,5.0,71.49
ORD-91064,CUST-919,Pune,2023-11-21,Clothing,4.0,410.38
ORD-7336,CUST-384,Chennai,2023-11-22,Clothing,6.0,32.47
ORD-72117,CUST-442,Bangalore,2023-03-17,Books,3.0,15.78
ORD-26113,CUST-283,Mumbai,2023-02-01,Home & Kitchen,8.0,417.66
ORD-53592,CUST-195,Delhi,2023-08-11,Clothing,8.0,160.14
ORD-60072,CUST-718,Chennai,2023-05-16,Home & Kitchen,-2.0,430.75
ORD-42029,CUST-949,Bangalore,2023-08-11,Home & Kitchen,8.0,423.56
ORD-73419,CUST-647,Bangalore,2023-01-05,Books,7.0,447.9
ORD-65496,CUST-270,Mumbai,2023-08-30,Clothing,7.0,369.68
ORD-98462,CUST-399,Delhi,2023-09-17,Clothing,3.0,245.05
ORD-96199,CUST-898,Bangalore,2023-08-16,Electronics,6.0,382.35
ORD-2097,CUST-237,Bangalore,2023-07-03,Electronics,10.0,425.26
ORD-98342,CUST-899,Delhi,2023-02-07,Home & Kitchen,0.0,111.83
ORD-51201,CUST-810,Pune,2023-09-28,Books,10.0,497.65
ORD-61392,CUST-163,Pune,2023-01-01,Home & Kitchen,7.0,427.36
ORD-23234,CUST-928,Bangalore,2023-04-15,Books,8.0,415.93
ORD-67097,CUST-863,Mumbai,2023-10-24,Books,7.0,156.4
ORD-95985,CUST-533,Pune,2023-10-31,Clothing,2.0,318.58
ORD-65717,CUST-248,Chennai,2023-08-04,Electronics,6.0,87.87
ORD-76166,CUST-908,Delhi,2023-04-19,Home & Kitchen,8.0,305.88
ORD-17974,CUST-575,Delhi,2023-11-16,Home & Kitchen,5.0,247.88
ORD-19857,CUST-941,Bangalore,2023-09-13,Electronics,-1.0,236.24
ORD-3714,CUST-921,Pune,2023-08-09,Clothing,5.0,393.21
ORD-49180,CUST-621,Mumbai,2023-07-23,Home & Kitchen,9.0,345.62
ORD-26579,CUST-470,Delhi,2023-03-31,Books,,257.99
ORD-39734,CUST-856,Mumbai,Data Not Found,Sports,10.0,283.27
ORD-65998,CUST-558,Delhi,2023-07-18,Home & Kitchen,,259.81
ORD-45844,CUST-637,Pune,2023-09-16,Books,4.0,479.11
ORD-51541,CUST-931,Chennai,2023-04-14,Clothing,4.0,30.83
ORD-5407,CUST-896,Delhi,2023-03-03,Books,,195.64
ORD-35828,CUST-908,Chennai,2023-08-16,Books,-2.0,
ORD-20232,CUST-576,Chennai,2023-04-10,Books,0.0,424.48
ORD-2765,CUST-857,Pune,Data Not Found,Books,-1.0,
ORD-63853,CUST-855,Chennai,05/26/2023,Clothing,6.0,36.75
ORD-20695,CUST-404,Pune,2023-11-26,Clothing,8.0,439.27
ORD-50827,CUST-857,Bangalore,2023-12-22,Sports,6.0,72.42
ORD-53375,CUST-885,Delhi,2023-12-16,Clothing,4.0,166.14
ORD-68496,CUST-942,Mumbai,2023-08-21,Electronics,6.0,21.42
ORD-3685,CUST-189,Mumbai,2023-08-26,Home & Kitchen,3.0,85.21
ORD-15217,CUST-410,Chennai,2023-10-13,Clothing,2.0,104.01
ORD-16061,CUST-857,Chennai,2023-07-25,Books,4.0,
ORD-19042,CUST-538,Mumbai,2023-07-04,Clothing,0.0,13.68
ORD-11945,CUST-122,Pune,2023-01-27,Electronics,8.0,462.64
ORD-72869,CUST-480,Pune,2023-10-28,Home & Kitchen,7.0,259.59
ORD-40459,CUST-963,Mumbai,03/04/2023,Home & Kitchen,3.0,49.24
ORD-22832,CUST-915,Pune,2023-11-24,Electronics,0.0,205.34
ORD-25975,CUST-299,Chennai,2023-05-01,Electronics,6.0,51.6
ORD-40604,CUST-210,Delhi,2023-10-06,Home & Kitchen,5.0,
ORD-36990,CUST-208,Chennai,2023-03-15,Home & Kitchen,5.0,294.41
ORD-53204,CUST-814,Pune,2023-09-03,Home & Kitchen,5.0,276.47
ORD-32848,CUST-545,Delhi,2023-05-16,Books,5.0,286.19
ORD-41593,CUST-895,Pune,2023-10-27,Clothing,1.0,489.36
ORD-30521,CUST-866,Mumbai,2023-03-10,Clothing,-2.0,482.08
ORD-98631,CUST-128,Delhi,2023-03-02,Home & Kitchen,10.0,157.86
ORD-20898,CUST-291,Bangalore,2023-05-14,Sports,-2.0,113.08
ORD-62614,CUST-168,Mumbai,2023-02-04,Home & Kitchen,-2.0,138.97
ORD-80343,CUST-455,Mumbai,2023-05-14,Home & Kitchen,4.0,78.16
ORD-20362,CUST-241,Bangalore,2023-09-13,Electronics,1.0,13.85
ORD-9202,CUST-915,Mumbai,2023-12-09,Clothing,10.0,330.47
ORD-44121,CUST-509,Bangalore,2023-11-26,Sports,0.0,404.8
ORD-33458,CUST-864,Chennai,2023-08-13,Sports,-2.0,469.63
ORD-92131,CUST-394,Delhi,2023-11-01,Sports,1.0,317.04
ORD-41069,CUST-977,Chennai,10/13/2023,Books,0.0,156.73
ORD-23779,CUST-967,Delhi,2023-05-05,Home & Kitchen,4.0,138.98
ORD-10845,CUST-215,Bangalore,2023-03-03,Home & Kitchen,8.0,162.76
ORD-84966,CUST-208,Mumbai,Data Not Found,Sports,8.0,245.27
ORD-70411,CUST-967,Delhi,2023-07-22,Books,-2.0,347.15
ORD-97348,CUST-963,Bangalore,2023-01-16,Home & Kitchen,6.0,154.47
ORD-77235,CUST-912,Mumbai,2023-07-27,Sports,8.0,289.23
ORD-19889,CUST-583,Mumbai,2023-07-20,Electronics,-1.0,244.09
ORD-52860,CUST-778,Chennai,2023-12-01,Electronics,6.0,486.79
ORD-60698,CUST-169,Pune,2023-04-25,Sports,1.0,50.1
ORD-27862,CUST-316,Delhi,2023-03-18,Books,2.0,183.52
ORD-41698,CUST-176,Bangalore,2023-04-07,Sports,0.0,292.02
ORD-25627,CUST-584,Pune,2023-12-18,Electronics,7.0,455.78
ORD-85175,CUST-110,Bangalore,2023-04-12,Home & Kitchen,2.0,492.27
ORD-85987,CUST-441,Chennai,2023-08-20,Home & Kitchen,2.0,420.76
ORD-62663,CUST-899,Delhi,2023-11-25,Clothing,5.0,87.98
ORD-23851,CUST-219,Delhi,2023-02-04,Clothing,-2.0,257.9
ORD-30012,CUST-437,Delhi,2023-03-21,Home & Kitchen,6.0,132.67
ORD-50227,CUST-770,Delhi,2023-03-23,Books,9.0,475.9
ORD-25739,CUST-194,Delhi,Data Not Found,Books,3.0,145.01
ORD-31113,CUST-580,Bangalore,2023-06-27,Sports,6.0,462.24
ORD-74142,CUST-379,Bangalore,2023-08-03,Books,9.0,250.72
ORD-39790,CUST-928,Mumbai,2023-04-15,Books,,258.96
ORD-57641,CUST-560,Delhi,2023-04-26,Sports,1.0,478.97
ORD-30044,CUST-493,Delhi,2023-03-16,Clothing,8.0,224.77
ORD-26980,CUST-189,Pune,2023-12-15,Books,-1.0,
ORD-16462,CUST-140,Mumbai,Data Not Found,Sports,6.0,23.34
ORD-83836,CUST-315,Mumbai,01/07/2023,Home & Kitchen,8.0,146.31
ORD-64549,CUST-730,Delhi,2023-05-16,Books,9.0,272.51
ORD-55770,CUST-627,Chennai,2023-07-04,Sports,9.0,309.32
ORD-43929,CUST-837,Delhi,2023-08-18,Electronics,1.0,45.77
ORD-19587,CUST-911,Chennai,2023-04-12,Clothing,10.0,224.14
ORD-12242,CUST-637,Chennai,2023-05-20,Books,5.0,332.16
ORD-75875,CUST-271,Chennai,2023-06-05,Home & Kitchen,7.0,343.05
ORD-50364,CUST-526,Delhi,11/01/2023,Electronics,10.0,445.76
ORD-75465,CUST-706,Chennai,2023-09-20,Clothing,7.0,338.71
ORD-80815,CUST-514,Delhi,2023-09-30,Books,3.0,244.84
ORD-1167,CUST-857,Bangalore,2023-08-10,Clothing,3.0,306.75
ORD-28727,CUST-231,Pune,2023-10-26,Home & Kitchen,7.0,113.65
ORD-62768,CUST-236,Mumbai,2023-03-14,Sports,-1.0,242.98
ORD-17984,CUST-381,Chennai,2023-05-31,Sports,7.0,358.38
ORD-93777,CUST-299,Pune,2023-02-28,Sports,7.0,446.09
ORD-92151,CUST-929,Bangalore,2023-07-14,Sports,2.0,282.85
ORD-49427,CUST-375,Bangalore,2023-05-11,Home & Kitchen,9.0,457.65
ORD-43230,CUST-176,Mumbai,02/14/2023,Home & Kitchen,7.0,466.57
ORD-66937,CUST-773,Pune,2023-01-19,Home & Kitchen,,478.12
ORD-36609,CUST-611,Chennai,2023-09-08,Home & Kitchen,5.0,330.12
ORD-42486,CUST-953,Chennai,2023-06-30,Clothing,10.0,118.53
ORD-14404,CUST-549,Chennai,2023-09-13,Books,9.0,276.44
ORD-9346,CUST-752,Chennai,2023-05-01,Clothing,7.0,391.41
ORD-85833,CUST-907,Pune,2023-09-28,Clothing,10.0,181.46
ORD-89380,CUST-963,Bangalore,2023-05-14,Clothing,-1.0,243.7
ORD-60033,CUST-224,Delhi,2023-11-27,Books,8.0,320.65
ORD-99574,CUST-908,Pune,2023-04-29,Books,,376.21
ORD-36788,CUST-142,Bangalore,Data Not Found,Sports,6.0,361.93
ORD-93269,CUST-660,Bangalore,2023-05-28,Books,,454.81
ORD-16269,CUST-864,Chennai,2023-11-06,Books,-1.0,266.26
ORD-69775,CUST-936,Mumbai,Data Not Found,Books,10.0,248.1
ORD-33188,CUST-556,Delhi,2023-02-04,Books,,435.1
ORD-85273,CUST-217,Chennai,2023-12-07,Sports,9.0,334.19
ORD-10071,CUST-279,Mumbai,2023-09-24,Books,9.0,150.07
ORD-11105,CUST-989,Bangalore,2023-02-23,Electronics,5.0,460.6
ORD-89000,CUST-808,Delhi,2023-09-10,Books,10.0,182.56
ORD-12108,CUST-764,Bangalore,2023-08-05,Electronics,3.0,36.51
ORD-76236,CUST-347,Pune,2023-08-27,Sports,-1.0,378.52
ORD-52569,CUST-352,Bangalore,2023-09-03,Sports,2.0,66.99
ORD-31846,CUST-924,Bangalore,2023-02-16,Sports,7.0,67.91
ORD-24717,CUST-846,Mumbai,2023-02-10,Sports,2.0,204.72
ORD-88948,CUST-895,Chennai,2023-10-09,Electronics,2.0,449.62
ORD-75629,CUST-844,Delhi,2023-08-11,Home & Kitchen,9.0,
ORD-78531,CUST-846,Bangalore,09/07/2023,Home & Kitchen,5.0,111.85
ORD-73904,CUST-199,Pune,2023-10-29,Books,4.0,83.67
ORD-39138,CUST-892,Bangalore,2023-02-27,Clothing,10.0,72.26
ORD-2993,CUST-810,Chennai,2023-10-06,Home & Kitchen,6.0,368.56
ORD-94317,CUST-116,Pune,2023-07-22,Home & Kitchen,8.0,141.5
ORD-36043,CUST-140,Pune,05/01/2023,Electronics,6.0,213.21
ORD-55231,CUST-915,Bangalore,2023-03-13,Clothing,9.0,406.66
ORD-48286,CUST-105,Pune,2023-08-19,Home & Kitchen,5.0,260.01
ORD-87298,CUST-441,Pune,2023-07-12,Electronics,1.0,300.18
ORD-11658,CUST-927,Bangalore,2023-05-21,Home & Kitchen,5.0,289.26
ORD-29267,CUST-982,Pune,2023-09-10,Books,2.0,412.42
